"TIME", "DISTANCE", "CLIENT_1_EID", "CLIENT_1_LAT", "CLIENT_1_LON", "CLIENT_2_EID", "CLIENT_2_LAT", "CLIENT_2_LON"
0.1278536953, 5.60769682, 4476, -3.777324933, -38.5130535, 4498, -3.800509695, -38.49366241
0.1527198385, 7.512213129, 4476, -3.777324933, -38.5130535, 4497, -3.7922177, -38.480965
0.03806173614, 1.30682045, 4476, -3.777324933, -38.5130535, 4495, -3.782171546, -38.51654169
0.2276159134, 12.70455807, 4476, -3.777324933, -38.5130535, 4494, -3.870498208, -38.4978409
0.2192067089, 12.14163638, 4476, -3.777324933, -38.5130535, 4493, -3.870605252, -38.49789455
0.1868454128, 8.589164114, 4476, -3.777324933, -38.5130535, 4492, -3.7884033, -38.467464
0.1084825934, 5.348551988, 4476, -3.777324933, -38.5130535, 4491, -3.782142527, -38.49818037
0.1297035002, 6.208580774, 4476, -3.777324933, -38.5130535, 4483, -3.810440735, -38.49482681
0.1483062301, 6.323535547, 4476, -3.777324933, -38.5130535, 4481, -3.802705442, -38.4883658
0.1808831967, 9.479575597, 4436, -3.857085695, -38.49659024, 1, -3.820394, -38.534866
0.2225079561, 10.48272073, 4436, -3.857085695, -38.49659024, 4478, -3.7822087, -38.49841
0.217330028, 10.2453561, 4436, -3.857085695, -38.49659024, 4477, -3.789450895, -38.47943344
0.2124954343, 10.91928847, 4436, -3.857085695, -38.49659024, 4476, -3.777324933, -38.5130535
0.2212676552, 10.55826631, 4436, -3.857085695, -38.49659024, 4435, -3.7917287, -38.486324
0.2610784997, 11.48843123, 4436, -3.857085695, -38.49659024, 4434, -3.788275676, -38.46553773
0.1981826593, 9.196066157, 4436, -3.857085695, -38.49659024, 4433, -3.798074763, -38.47895185
0.3944136581, 17.85475635, 4436, -3.857085695, -38.49659024, 4432, -3.805430517, -38.45109231
0.2246457049, 10.21328342, 4436, -3.857085695, -38.49659024, 4431, -3.7908456, -38.476166
0.2061591333, 10.00517069, 4436, -3.857085695, -38.49659024, 4430, -3.7847707, -38.504284
0.1773641788, 8.677595066, 4436, -3.857085695, -38.49659024, 4429, -3.7993126, -38.499374
0.255068096, 11.2780671, 4436, -3.857085695, -38.49659024, 4427, -3.788413351, -38.46734305
0.1968549355, 9.168148467, 4436, -3.857085695, -38.49659024, 4426, -3.7986517, -38.47932
0.1124991577, 4.873954565, 4436, -3.857085695, -38.49659024, 4420, -3.8268032, -38.50519
0.1411014602, 5.46782672, 4436, -3.857085695, -38.49659024, 4534, -3.81951, -38.491722
0.2043372545, 9.846746177, 4436, -3.857085695, -38.49659024, 4533, -3.788169452, -38.49998212
0.07111142924, 2.531675674, 4436, -3.857085695, -38.49659024, 4532, -3.8445275, -38.49463
0.2158653038, 10.2502279, 4436, -3.857085695, -38.49659024, 4531, -3.7849307, -38.49906198
0.1857619784, 8.982043481, 4436, -3.857085695, -38.49659024, 4530, -3.8107007, -38.510647
0.3893641669, 24.69062334, 4436, -3.857085695, -38.49659024, 4529, -3.870258847, -38.37337639
0.1775586502, 8.806489781, 4436, -3.857085695, -38.49659024, 4528, -3.79482545, -38.50083475
0.2435398316, 9.039750845, 4436, -3.857085695, -38.49659024, 4527, -3.814381393, -38.45764059
0.2215223987, 10.28235718, 4436, -3.857085695, -38.49659024, 4526, -3.791210246, -38.49160108
0.2053791871, 9.295620074, 4436, -3.857085695, -38.49659024, 4525, -3.800287044, -38.47544249
0.1867216285, 8.603861349, 4436, -3.857085695, -38.49659024, 4524, -3.801400096, -38.48847793
0.1873349788, 8.625328602, 4436, -3.857085695, -38.49659024, 4522, -3.801492705, -38.48840792
